talker.id,gender,p.cog_hz,b.cog_hz,t.cog_hz,d.cog_hz,k.cog_hz,g.cog_hz,p.vot_ms,b.vot_ms,t.vot_ms,d.vot_ms,k.vot_ms,g.vot_ms,p.f0_hz,b.f0_hz,t.f0_hz,d.f0_hz,k.f0_hz,g.f0_hz
94,F,2005.80978037388,1770.4626091356,3936.82122213882,2635.96698263446,2057.27068385687,2060.10834275735,49.1750634920749,11.0247349397595,60.8151666666635,16.198438095238,50.9675974025949,20.622230769233,165.77335801374,153.338388401339,163.299876793004,171.19217423764,173.335997101691,166.814370110888
95,F,2565.27252986094,1965.37790020806,3736.77752909579,2605.59451352939,2090.14101586023,2102.27717418124,62.2739726027376,7.98888888889088,81.657894736847,15.7651515151517,62.5934065934027,19.329545454551,233.252788750191,229.957614319014,233.209781219444,242.536267176587,242.974662090418,228.325192664422
96,F,1612.61600782008,964.8678532866,4655.55978971153,2156.9577116783,2113.41952766644,1260.09946788594,35.3333333333429,6.44761904761818,47.8727272727285,11.7019867549635,34.7766990291287,11.9148936170226,NA,NA,NA,NA,NA,NA
97,M,1974.15381331236,1346.39662382052,3892.31207573962,2332.26822117255,2176.31361812815,1854.60847633489,37.5957162162127,10.6536210526273,52.5177173913056,11.1639552238809,51.0102840909153,22.3150555555547,130.705072393622,121.7769805579,128.414004077973,131.325673345846,126.274693225238,127.406817269192
98,F,1700.07225680332,1032.27140439396,4994.64771729767,3024.39592423765,2210.43759165039,2029.58257476453,53.2527391304319,6.26162222221989,66.3168499999923,13.2037045454541,55.389247191005,15.5700227272688,224.124061968398,249.460521555452,237.335967466895,244.577312335941,261.003146596155,226.725224713569
99,F,2081.32130300075,1188.27414610644,5180.64767532796,3444.58427713144,2001.69356790012,1631.53302434743,52.7389010988979,7.31771311475706,64.2492666666661,18.0468855421712,53.7716915887863,17.1680560747701,223.356817464562,216.288726507846,224.220893213014,219.321224155119,228.24540405751,203.140216784872
100,F,2326.08534872825,1143.13498640469,5532.59312400036,3451.05418847694,2394.94735360845,2135.68920696372,57.0286197183107,7.6627159090948,68.1443888889004,13.6311889763765,56.0695222222278,15.2073488372071,205.693758252479,194.276982845439,207.459715060351,201.73412915963,215.878027537702,205.538009333656
101,F,1828.12775488536,1373.88320538665,4182.37946647133,2628.66122527391,2103.31076533872,1695.85314087758,55.2057948717944,7.30194059405623,68.8889629629593,11.7039858156019,50.2127525773207,14.4537894736822,199.318556195893,186.399750032019,198.556884692808,198.571522319105,203.113117849364,193.237834523472
102,M,1950.75687009484,1385.40693208465,4141.41568737069,1952.27555099517,2384.35043637953,1333.60053779181,61.0294634146383,8.01010526315963,58.0572857142909,11.8333489932875,54.6540384615407,11.650450980399,138.227503078993,138.214632584657,146.341579088787,137.81496360786701,148.189150451227,137.990150301726
103,F,1829.98673015183,1218.30010482392,4866.97290357981,3481.63844013452,2287.09620481515,1752.12394184449,59.5632183907981,7.57142857142844,65.1090909090895,16.3795180722881,58.9405940594011,13.701923076925,237.290888715031,209.235488960164,230.996262728701,235.489777240574,263.547434509167,226.059134634568
104,F,2077.29351481188,1732.35624110669,3265.45735104234,2433.88824753956,1914.58601644451,1715.11058891157,59.6200235294146,9.74089189189396,67.5707254901964,13.7355657894717,67.8953366336633,20.337959595957,178.80436363010801,170.458043260749,190.727164960889,182.04203897527,195.793118847823,180.239384638551
105,F,2087.72125104784,1636.20232642381,4683.46993219265,2859.02428328681,2103.15448663744,1458.09921443372,64.1131999999977,8.44594252873227,69.7019729729693,13.9303553718974,65.0321927710864,16.6576746988045,213.925856198133,209.580171046528,215.489013944536,210.776947060244,225.490035840767,216.954705442356
106,F,1709.31942389512,734.666863616616,4334.5921878646805,1549.27014367674,2196.34420028665,1367.18079507082,34.0454545454511,6.25225225225636,46.6296296296319,9.39490445860365,41.2450980392184,13.038834951453,183.453881846473,157.484687156966,187.189604196351,184.01456668913,199.166554957056,169.455917213971
107,F,1947.46053278173,1183.11782595769,4802.92334103973,2838.27278591767,1960.84086179405,1423.7195047117,47.0849125000008,7.38407619047194,59.9772115384506,12.9658724832235,53.5990833333364,13.8984387755096,247.249002196502,206.069778183064,252.456161556232,230.07332593701,256.554215277591,208.440240633702
108,M,1763.82064671864,812.082584791906,3542.89275999175,1910.66207626322,2369.45207244651,1854.46160805819,40.819277108437,7.83486238531834,42.1020408163301,12.8253012048182,44.942857142857,20.4795918367394,125.773914314728,120.267537819859,126.666650629215,122.564126316722,125.759860372647,121.907131004153
109,F,1621.7204401654,1446.16266666887,3683.9734511467,2001.62515408397,2069.33867665033,1980.84752132291,65.6575555555533,7.55470588235497,76.021897435899,14.9212651515171,64.2959560439548,20.8404494382001,229.918110896558,228.476502839354,231.77515689464,235.36667456894,236.455591386332,238.860703646848
110,F,2359.21766307205,1690.40428889762,4466.07634247317,3569.55304072998,2378.5359766645,1846.86684824393,65.3851499999952,7.93774698795281,76.5746666666614,20.0731545454497,55.709962962961,18.7131481481487,192.428050903107,216.286212901238,204.021391145128,219.95141566111,237.234498964056,221.130456763681
111,F,2033.95152404566,1613.17176606297,4554.46752960852,3535.26248390198,2288.92015734762,1836.12440165324,64.238095238088,8.87654320987047,79.5624999999993,21.8762886597944,65.4933333333352,16.9066666666727,195.537259283629,198.810464442422,190.201883238287,210.642887761866,208.717998272293,210.135532542765
112,F,2267.2393277105,1454.46604619926,5398.20053245877,2824.53096043694,2271.59628939577,1620.53472985812,54.873849999999,9.65781818182199,54.1094666666631,16.1808111888128,51.9260412371189,17.0966373626357,200.440750242711,192.552957302005,193.844870334743,213.396703371769,207.158087971299,197.29800822773
113,F,1600.20812879359,878.818212820184,3968.73582989039,1928.44752479823,1930.52361409199,1204.04701732899,41.3296931818129,6.63411864406998,55.4084603174616,10.7963522012518,44.5046285714253,13.3239199999989,188.568550998937,177.936404177534,189.92447956782,184.252090140617,201.624628254255,182.393764313272
114,M,2430.36163366619,1988.35414197726,4818.08865177316,2471.62492631827,2168.97873987975,1585.46154526312,60.4565303030304,11.0761882352961,61.7086153846133,13.7828249999999,60.0718536585467,21.8029756097599,123.403548640028,123.894286831001,134.215099301769,120.800282780636,128.829702959535,127.532987511604
115,F,1849.21436542608,1185.00251083697,3941.52441405692,2626.24975724942,2018.34411301786,1724.766769046,61.2941176470673,7.63157894736494,68.1851851851912,15.5357142857149,60.0000000000065,17.3484848484806,188.966336505529,197.584614024388,203.320626893166,189.438188676285,205.613667906194,199.769717904562
116,M,1426.7707435821,790.471736025727,3868.3863070831,920.097855214415,1687.33562140466,836.993343810793,57.2702394366201,8.91690909090697,67.8925999999981,12.0627674418618,59.426550561798,12.7785666666674,146.091423537102,138.477376729678,153.453415719587,137.728026269497,150.305025541268,142.252081212772
117,F,2088.90338478207,983.510232553606,3020.79209176899,1940.11536980146,1955.3473461959,1498.76521905901,33.8375000000043,7.04841666666904,45.4573709677413,11.4987514792862,37.2273173076864,12.8790194174712,199.878709692971,170.459535408122,185.987117418923,192.89174219268,215.555489812062,190.024311163275
118,F,2228.34599049521,1869.14287408655,5054.27535353611,3246.97165511249,2497.85083115847,2504.04024480393,78.3083157894647,7.69366326530351,96.3491428571517,16.0008714285684,71.101301075272,20.0366666666665,175.452083539532,169.844850456413,159.207278285535,181.846730901794,175.906454441244,182.081930078975
119,F,2444.66435406514,958.548676352894,4933.17081034048,2826.06781316387,2141.98359386568,1361.75235543636,41.7093023255817,6.61818181818423,54.5090909090918,13.9806451612847,46.8989898989894,12.2600000000032,211.358622252848,203.004615765276,214.122781122983,216.770133334838,234.468307599173,208.133220381168
120,F,1610.76671196275,1031.54159319113,5067.19913132539,3351.08322269004,1776.00254874423,1114.97741274534,42.3658536585346,7.45045045045473,64.3272727272768,17.7012987012946,48.5148514851504,10.762886597937,230.833082656693,225.580725856125,216.086603385123,229.032122737974,234.307454414006,228.443547378664
121,F,1843.38910452986,1313.51709322475,4533.42311970393,2608.92454246223,2350.85052072402,2116.43214987027,50.2003804347837,8.08107258064924,56.3370952381042,12.3231511627885,53.6854999999999,19.0942129629583,239.043083757812,232.032527939011,236.322725553617,237.39557435552,248.053182011154,237.02761968496
122,M,1953.10201825374,1466.64780898072,4469.97377615221,2619.99831271052,2272.73478778046,1727.98596949661,46.6329113924035,7.88999999999501,57.4090909090992,11.6853146853115,52.7473684210576,17.4315789473685,113.317962063607,106.351377535158,118.762724306358,111.880267130373,116.585284660384,110.897859807011
123,F,2319.45493660624,1322.04563711079,4733.49234661799,2381.12741947725,2433.74239641035,1990.25152629007,56.4214310344812,10.0170886076015,60.1896666666681,15.4670776699066,63.9802763157866,21.1802799999988,174.275255062398,182.732920303674,216.701361142342,209.089660776929,208.336375493917,216.520223515044
124,F,1740.76166680837,1301.47242340633,4457.27875716967,3403.67086930194,2117.1645486359,1846.77928827091,65.9090909090917,8.84523809524025,76.8717948717983,19.1157024793339,67.7349397590379,20.1547619047607,189.283323948839,173.231008187489,200.817471452647,167.987916884997,188.714215401337,176.562489063517
125,M,1989.37153770711,791.38614793499,4370.85506628328,1583.43614448911,2056.46480050497,1106.19514320355,43.9113924050599,7.91509433962317,48.4583333333335,10.2789115646271,43.5048543689354,14.8854166666677,121.559035593261,122.254794441296,125.867255202637,125.59362810492,130.213557115703,126.193325137466
126,M,2413.93724586156,1350.64938082194,4993.61853423504,2725.5868068672,2238.46025985338,1579.18839134346,40.592592592602,7.60194174757373,55.5957446808574,13.5486111111183,44.4148936170271,15.74725274725,139.389107825476,127.765084377399,135.634457423988,131.28904077062,148.792331005983,136.887395860667
127,F,1841.35010556857,1270.11964402887,5366.21361210222,3953.34148985666,2549.90378981344,1974.62029159449,68.275269662922,8.98093750000333,71.7233220338988,19.8569542483639,65.5462571428582,15.8280970873806,188.822092962341,196.137211924322,198.94963709043,199.114372423991,204.958324109574,196.347718847008
128,F,2050.01310363962,1722.87978561106,3036.66061918141,2500.42038523198,1764.4493127262,1625.17098427659,50.2516393442599,8.72687804878026,80.7500571428577,17.2900000000055,63.9324347826015,18.7332957746472,182.320801914649,160.216816870908,187.176697720021,164.136433701959,204.718922131698,158.865783803548
129,M,1776.13580846254,1138.35234425878,3118.31028138991,2056.52072541377,2064.98900232036,1666.70101719057,56.7529230769284,9.96277333333651,66.619047619044,18.2153292682894,63.6981803278757,27.6103492063481,151.488207746846,142.857643530185,146.010955076081,155.123669971598,154.160045868437,151.299303352255
130,F,1896.45165588215,1545.46573959155,3735.11560828779,2128.67391961766,2169.52514420021,1774.53343650684,54.564499999996,9.19051041666473,55.7497391304388,11.8792043795606,58.3051354166718,19.3148172042948,289.029033795669,284.413129896027,294.688936100418,280.265770920679,299.500852402251,280.706671402462
131,F,2443.16506690163,2031.3690988535,4792.95934725045,4425.08647793475,2926.02661650361,2838.10656436497,52.4577888888906,8.31520491803118,62.1771142857192,19.8909833333372,57.0220090909118,20.6925304347841,213.900188014619,186.671786338023,196.256846245743,199.182271074275,221.94999431139,205.875707679963
132,M,1998.78737373404,980.979478625564,4025.16405250207,2068.22518985135,2185.06648475502,1531.94849213182,44.5256410256497,7.24210526315492,57.2916666666782,11.4028776978468,49.7765957446863,17.222222222217,118.401581921974,110.664272449261,120.853598582437,115.227195509708,120.540738791704,115.936526041497
133,M,1812.20404265764,1157.7172404173,4494.09746958847,2131.01025809357,2085.7314181292,1266.82437612164,46.1658955223862,10.9359302325525,53.2290555555631,13.2241721311464,50.84594252873,14.3133448275865,125.272443990673,124.137427736099,130.273458395539,127.934191211028,138.198983766848,127.635123165277
134,F,1767.62201182094,935.350775873891,5356.57298019627,3378.71850461051,2080.26353305938,1680.33619790155,42.5521012658195,7.1314257425759,49.7355777777801,12.8465744680879,44.7509468085106,12.5723260869578,197.780320388765,190.618285505909,196.384830133886,194.967271584122,211.335313817056,195.207462662003
135,F,2093.82495453342,1296.74232842113,4259.89410553094,2136.99065167782,2226.27453923178,1603.07992885871,50.696199999999,7.55206060606108,64.9261914893593,9.80102898550884,57.0080526315789,13.9984065934082,239.404752615362,238.220005367432,239.021344893196,241.403125883965,256.904485403421,240.828096247667
136,M,1602.74141095893,927.948468386991,3126.32716277664,1633.85512646419,2045.53079449578,1236.5087518081,47.081395348842,7.97619047619155,63.2666666666639,11.6342857142846,53.1531531531577,16.7075471698117,144.750646254507,132.898936909946,142.673951960949,138.82341982123,146.745284221928,133.869580644112
137,M,1999.79333417016,1374.93116271921,5244.81830741782,3145.68982760853,2256.12280742693,1659.93288847971,55.1731818181884,11.9314036697212,59.3762372881413,14.769512048193,61.0534811320784,19.1137450980418,126.678023539865,113.573486585185,128.481753173514,126.693532024596,135.944105524031,120.551096689752
138,M,1844.29365735378,1136.53127461002,3302.35631703173,1572.11550743257,2081.32638642263,1380.73576193628,37.1893846153795,11.1505058823507,47.893904761894,11.5207419354851,48.5125955056202,16.3344337349377,116.262911163569,110.544378314858,111.818433066722,120.284721470599,131.810426385894,119.754481451784
139,M,1557.24029930614,956.337937711313,2480.91702919407,1617.59860192727,1665.35268169943,1161.34043168062,32.7373529411778,7.13484259259045,40.1794237288158,9.19174342105184,39.5755346534678,11.5519473684169,127.397053913643,122.238858446503,124.714154814879,127.990083035418,132.569693466246,127.070027134066
140,F,1977.5839099071,1031.34049831589,5137.02330336242,2500.38839673859,2058.36762168868,1577.19375902344,41.3666666666683,7.51249999999827,55.7142857142896,11.7886178861703,43.7792207792239,14.101265822789,168.237856698523,177.723736238204,176.731293499875,175.541378386712,185.881240553666,178.643159693059
141,M,1920.01359484663,1653.7536645081,4781.48028157405,2789.86916358926,2366.16050908695,2002.25475519846,54.6176470588167,10.4827586206897,56.1395348837318,15.5909090909071,55.0114942528769,21.2168674698784,113.772041668946,114.4721033492,116.837241511653,115.436318675182,115.963706304381,116.529764948017
142,M,1658.23587573416,588.334871894671,4551.19318517466,1806.66757262838,1842.99112855227,1157.01074276235,45.7297297297229,6.89795918367556,55.7199999999921,11.8085106382978,46.34736842105,14.9890109890127,130.682271239043,122.081832962375,127.777120985385,130.430285092981,137.99825991993,121.667315577109
143,M,1910.58242233571,1248.92947593972,4582.70580889494,2222.67331094462,2248.00852040164,1572.88217998694,51.2500000000068,9.21874999999855,71.1000000000103,12.4843749999998,59.3400000000022,17.3333333333331,132.266680406459,129.684313272586,109.553199267195,142.690027265314,118.146196382692,128.900415080006
144,F,1911.31310307209,1058.01403692242,4818.44736939587,2643.23448890645,2464.8245638239,1533.59700569975,54.1958762886549,7.84375000000382,61.9999999999965,14.688622754489,54.2777777777759,13.6944444444473,229.684917265578,219.703054371866,238.89661175308,231.665163050495,251.390371599049,222.502755327939
145,F,2377.05051997912,1641.88165295524,4444.25707935134,3370.51914216628,2827.74417238411,1746.41031564003,61.4464285714299,9.85897435897794,68.0303030302989,19.3800000000044,62.4166666666652,16.3466666666686,172.413030913437,158.590404703849,175.791169858442,158.170778036438,181.820432566965,163.285048870476
146,F,2212.64329396089,1402.62020189692,4228.75739939941,2756.97704846859,2194.08088417324,2137.23209688037,59.5037258064584,10.1089135802499,57.5937499999942,17.6694021739109,55.6576911764722,22.1114109589056,290.610332687127,240.765589361799,290.669600920983,262.88003676223,290.746935236313,246.685294633763
147,F,2140.24006354556,1286.65836753791,5028.12140176338,3239.03154976095,2574.64245856658,2002.13717012282,61.6089487179449,6.9985643564299,72.0987999999987,15.1898943661992,62.6800543478268,17.4621134020573,182.170827271805,169.220936157249,181.439386193631,163.34316564208,210.412155636385,154.229216640486
148,F,2249.52037751103,1187.11250141339,4612.10113801883,2833.92568469483,2098.37963383286,1706.29751674024,36.6854555555545,7.43604201680947,49.6517377049115,11.6459371428528,44.4816296296321,18.5031886792457,201.346475484149,186.873864912591,208.179742357482,194.183297457848,203.600359376716,187.001242972927
149,F,2540.40596829328,1835.34124730025,5086.10377892027,3018.87962772472,2801.2214489171,2200.40559504349,45.3653974358991,6.71562000000323,59.3967999999842,11.9291268656705,53.0929782608752,16.6877362637418,242.320606834551,238.087104213886,245.170336714096,221.939724979041,248.025673143575,223.23401950423
150,M,1838.10045224817,811.849350741719,4044.69343807321,2367.08321605969,2166.78695372209,1766.16281638768,51.1121839080453,9.6971826923082,50.7852758620683,14.2708749999976,55.1739099999984,18.2719895833313,124.712076459099,110.155471308725,124.917092782774,113.981838479671,128.667426187574,113.670312448368
151,F,1677.97010633299,1448.49638572494,3907.39148318395,2748.34980777391,2269.27885204742,1932.75603504417,63.3862666666679,8.46082278481477,64.8594848484919,12.2466960784341,57.2938026315786,16.5179999999943,211.293198565039,207.649479604373,207.38611513921,211.187801938763,215.745186370063,211.968596098383
152,F,2839.94652799271,2149.09883028668,5105.72136454576,3920.6091027802,2679.18680535901,2527.30271639061,60.2370000000011,7.8814624999987,62.3282903225658,15.5185257731973,54.5034142857215,20.4551200000041,236.670741331539,214.044521172055,246.403666475149,197.481096305519,247.813908737974,195.945270006041
153,M,1653.07062363635,1348.47999892423,3829.59730474796,2062.32368238813,1909.37096116032,1331.4709829911,38.314462499998,11.2293181818212,51.4664642857168,13.57059310345,48.1425252525175,17.2853333333285,123.032563221482,119.672656445298,123.994477297135,130.152479907194,131.255107035961,125.049902428745
154,M,1967.86619089253,1273.39418465325,3952.78358864769,2607.11920998389,1789.95859617833,1595.79963513881,59.8527142857154,9.68656321839283,63.5224736842167,13.1098292682958,58.7613908045998,19.1647764705891,111.350555805536,109.205136017319,111.035134942795,109.459762149729,117.236303382063,109.149941974833
155,M,2005.94871155805,1341.91495902778,4185.61449060926,2481.47809126929,2150.90137541133,1555.26346317588,43.3428571428537,8.95876288659468,61.2619047618981,13.4418604651144,56.1022727272754,17.1176470588234,NA,NA,NA,NA,NA,NA
156,M,2215.17816362436,990.469993952491,3355.14572915935,2336.26045603209,2674.26153280824,2250.74652040237,57.0977090909092,9.93239506172579,67.8588076923053,14.0347303370766,58.8073125,26.5674545454598,119.957081466425,107.183601134819,123.546114900884,112.182149445275,120.631054552231,110.246600276077
157,F,2409.06740464845,2374.24683585157,5006.06485627184,3550.13767308235,2436.38694086252,1953.2319588822,59.2379154929602,12.2693789473728,69.1673749999972,18.0666567164172,58.542322580639,20.1672613636342,165.609234995927,163.201604479626,179.101498149397,162.729380623403,175.451109838843,165.211577816697
158,F,2374.14826294936,1439.26243288468,4646.97032242778,3551.57105864847,2014.26478335067,1804.59081398538,65.5852539682511,6.87212790697886,78.5142857142939,17.5802689075656,63.2297931034433,15.800134146345,218.073198512688,229.910702917108,214.223294137606,224.908628361694,255.170820804686,224.422573695808
159,M,2197.71505220223,1199.9316489805,3716.83513047045,2122.87678530109,2522.2262931602,1404.68303222998,59.1612903225844,8.98795180723444,68.5135135135192,12.7545454545471,64.1518987341748,17.6097560975591,103.769316671715,98.0008449755894,107.754354507044,103.004172263761,111.42147715341,106.900785968403
160,M,1750.196700083,1080.15885259972,4208.3063567319,2512.13855152836,2031.97501123191,1615.6595146535,51.987388059703,9.49048809523819,53.8143000000022,11.1597983870948,47.3091022727302,17.2568965517287,110.921715057558,107.908657951732,115.584088028362,113.739174469195,119.283963070608,105.873793139549
161,F,2166.12413337165,1045.54819000488,5547.669852225,3965.06515176589,2433.18408542196,1973.92574185065,73.4877792207715,6.30535106382991,82.1660232558183,15.0620567375913,69.8652150537607,16.269868131868,229.941703903976,214.996882573249,263.344505762248,259.210375693523,269.180703510294,244.512083288761
162,M,1840.79138273843,1083.89365866934,3754.03417633947,1857.72666321219,2025.61055199453,1446.63839617098,38.9124320987696,10.2561300000036,50.2962553191423,11.3327872340421,50.0714421052687,17.751681318676,143.100423918179,137.934497710306,152.900028405678,148.369983924198,160.715107227846,144.209931519925
163,M,1880.04634174885,748.733047360322,4035.66659597576,2434.58620904668,2081.2280722445,1762.21147404132,33.0813802816875,6.07862790697877,53.9349736842061,12.5750634920622,47.7549325842649,16.1475476190528,108.029091591854,104.37685308099,107.897633120685,112.202314368916,117.36317770999,106.644265089044
164,M,2346.61260189054,1518.50187585375,4757.43628477669,2206.99479986547,2521.15703512552,1887.49319723772,54.6325254237288,8.65245679012062,57.3187187499964,8.83369473684212,59.3111780821885,18.5356197183165,145.811751595834,109.714903400024,113.587154162244,111.959763774386,115.485039623866,112.120289341098
165,F,2706.49192874293,1830.24452359686,5452.48837619908,3334.00520640711,2632.09516521423,2211.89156582093,44.0226428571384,14.5234347826091,56.848974025973,15.9445572916671,54.8114824561414,24.8914590163921,250.090847767853,228.481116239584,260.061658166365,240.991290203204,259.360113468345,243.976511650066
166,F,1323.15502406873,929.21575884731,4897.60452018073,2155.96484648106,2349.20462402213,1620.52652822386,47.2491666666687,6.89419801980049,51.7332391304288,12.2859466666673,46.7983131313174,14.077968749999,199.716930937064,201.195700815618,206.325846445436,208.096856134205,216.62029582613,197.389269698911
167,F,2002.23412972255,1430.92043187232,4666.49376357106,2620.98546928363,2474.07464200611,1749.9100308633,34.1887010309295,8.73062499999972,50.7697941176469,11.4352982456151,38.0283551401906,14.788162162161,148.863472125927,148.721793886668,146.020209723671,150.559299415576,152.323676319885,150.963058815411
168,M,1538.49928946142,785.961558566169,4375.15851788,1702.05428414235,1680.24844665091,1539.77574365137,38.3787692307718,6.03281609194672,51.7732500000023,13.2601949152524,49.7312875000043,18.3763902439058,135.056110134233,131.875556500248,141.244670352815,136.193430337582,143.448118263649,134.959363161775
169,M,2684.85355647602,1202.64215754312,3899.97775815194,2551.11029647857,2159.34023411704,2127.70230046872,58.453275362321,9.46571910112403,63.4428974358934,16.4415000000014,59.4539268292658,22.2364938271639,119.524127235325,124.175110964872,122.80963305588,123.065884386062,126.113060230471,128.142400949013
170,F,1562.81221601862,623.463370446744,4398.21497305047,2331.2289948213,2118.6441553822,1472.25441253054,30.4462553191509,5.88571428571685,60.8888888888952,18.381185714285,43.9532678571426,18.4406779661091,230.95793499604,212.156069924033,229.197513316989,217.350779810468,240.770632674885,218.399691503547
171,F,2509.83852828782,1620.04833231998,3636.38983792878,2677.47284674126,2362.72236332847,2159.12818879354,50.8644067796619,8.07317073170566,66.5999999999992,13.9381443298962,50.9295774647832,19.2432432432399,208.056990912087,197.335243376308,225.838162696235,219.576362627276,237.506404961643,195.629334183949
172,F,2011.67773072958,1274.67993151029,4605.30230093816,2807.84670007484,2034.65799601577,1942.72537164439,48.5857922077891,8.2836122448979,56.1073777777752,12.4921118881133,55.108375000006,17.6097340425451,212.705279813331,188.493891875162,221.274948684537,201.258947567525,223.26049335721,202.254828097087
173,M,1889.59745137837,1457.32934888594,3463.85183607063,2596.91249903766,1965.32800351676,1703.97637676477,33.0704230769213,9.93462499999683,53.9896500000114,11.5909861111062,45.7579090909133,19.279734375003,125.549771238942,120.380982071058,129.274850947523,125.525520307048,129.298176077023,120.775879381086
174,F,1909.98669093895,1346.59480001319,3802.99460053368,2882.70133775503,2253.5688781188,1901.00557691797,64.5565774647963,8.07740206186009,75.2000000000022,17.4773984962434,67.8873253012034,18.8711149425296,235.909677005731,236.793092060366,244.675171526686,241.925501759191,245.941628457269,239.918683511568
175,M,1643.41229794866,1040.00012092554,3629.50236382984,2064.12292700399,2076.97569201454,1470.00600652818,54.2676730769275,9.91435135135092,62.9263913043505,12.2487954545504,62.4911384615386,23.1629999999975,151.722962802928,139.237233452413,159.595085090829,149.2861868377,168.591744870996,155.14011379861
176,F,1918.52304861497,1145.58283901738,4823.17996434952,3914.74992219199,1992.87769835228,1515.39196757715,51.7961282051308,7.54158000000125,68.9291874999964,17.1665942028978,55.7102391304336,13.8309340659355,195.295225857575,210.997315552774,221.332680273132,213.608604151589,227.813307788118,207.727095751212
177,M,1851.17621424081,1254.8060306631,5142.72398545583,3675.52243591931,1823.72538354935,1410.1367267346,41.1269000000027,8.46121518987049,53.1515151515075,18.6642500000016,57.7970493827194,17.7546623376647,116.730346717576,96.1620150069711,93.5343806304239,98.7441868708299,100.661181671562,99.3515367773736
178,M,2388.58468850679,1234.36143409615,4297.20316289934,2242.92191872487,2694.36699883371,2018.17352929713,43.5275862068903,8.95651315789586,55.8478999999991,12.1740967741948,56.0263714285703,20.7262142857125,112.68820873404,101.27962234495,107.330268840299,101.641738380164,114.21533256718,107.418391751329
179,F,1723.72284705386,997.092503268515,3930.8977029859,2504.3134594179,2196.57982710018,2008.81822791262,71.0869615384644,7.33388311688008,85.7058823529487,13.4806805555588,65.7993035714313,18.6748095238114,210.17927266068,188.232937412643,219.643836318915,217.541311824773,227.716221583969,227.098932553027
180,M,1830.72829326782,1357.76442688076,3886.46571084182,2141.63424419214,2006.41193801993,1444.7256352079,63.0288529411766,9.76617582417103,67.853564102566,13.9331359999969,71.5401666666746,19.6985529411763,126.782779021106,123.644903796607,126.89737263335,124.395710705573,130.573830415123,124.424447704539
